,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date
12043,2jd7MUx3tgb88h31NKy9iV,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: I. Adagio",2,258760,False,0.126,0.0499,1.0,-22.935,0.0,0.0393,0.648,0.887,0.141,0.115,96.29,4.0,classical,2022-10-14
12044,0IPrUbZh6uFgY7RvaMyBPb,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: V. Giga",1,190800,False,0.159,0.0879,1.0,-23.347,0.0,0.0429,0.701,0.888,0.0819,0.434,56.139,4.0,classical,2022-10-14
12045,3mEVIUMXrkT9Gj4fFp7kz7,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: II. Allegro",1,154320,False,0.23,0.103,1.0,-20.868,0.0,0.0326,0.741,0.712,0.125,0.239,80.266,1.0,classical,2022-10-14
12046,21Uc581RZlBXEpX9vQcLUR,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: IV. (Allegro)",1,71733,False,0.173,0.0296,1.0,-28.601,0.0,0.045,0.828,0.793,0.109,0.102,120.805,3.0,classical,2022-10-14
12047,2cPUhKXiA8pAgT8p5yt9Lv,Arcangelo Corelli;Cet étrange éclat,Sfumato,"Sonate, Op. 5: III. (Adagio)",1,98306,False,0.128,0.0194,1.0,-26.714,0.0,0.0403,0.826,0.0398,0.133,0.0576,87.224,4.0,classical,2022-10-14
12048,3lIefB8ZiKOmxk7fRlPZtI,Philadelphia Orchestra;Eugene Ormandy,Classical Choice: Music for Sport: Fitness,"The Nutcracker, Op. 71, Act II, Scene 3: No. 12 Divertissement, Trepak (Russian Dance)",0,67158,False,0.401,0.397,7.0,-13.777,1.0,0.0385,0.989,0.775,0.227,0.903,75.695,4.0,classical,2022-10-14
12049,5Gefb7Mgu5JNwsvumPzRM2,Joseph Haydn;Arioso Quartett Wien,Encores,"String Quartet in D Major, Op. 64 No. 5, Hob. III:63 ""The Lark"": IV. Finale. Vivace",0,140133,False,0.444,0.317,2.0,-18.349,1.0,0.0355,0.744,0.927,0.323,0.921,144.238,4.0,classical,2022-10-07
12050,4vgWIKG0kmxliL4swyMhZc,Arcangelo Corelli;The English Concert;Trevor Pinnock,Classical Christmas 2022,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio",1,198333,False,0.192,0.091,2.0,-21.512,1.0,0.0443,0.925,0.73,0.119,0.129,113.15,4.0,classical,2022-10-06
12051,2pxqU8qCx3JQWyuQUmtMMf,Arcangelo Corelli;The English Concert;Trevor Pinnock,Classical Christmas,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio",0,198333,False,0.192,0.091,2.0,-21.512,1.0,0.0443,0.925,0.73,0.119,0.129,113.15,4.0,classical,2022-10-20
12052,3mg95sFFVVypwRHeUWRD9a,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)",0,307600,False,0.147,0.117,7.0,-21.873,1.0,0.0412,0.868,0.732,0.346,0.0713,90.476,4.0,classical,2022-10-20
12053,7o6ygTCgwsQudfYXTy3VLA,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas 2022,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)",0,307600,False,0.147,0.117,7.0,-21.873,1.0,0.0412,0.868,0.732,0.346,0.0713,90.476,4.0,classical,2022-10-06
12054,56pphG62n5ZugQHD66VOHL,Arcangelo Corelli;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio",0,198333,False,0.192,0.091,2.0,-21.512,1.0,0.0443,0.925,0.73,0.119,0.129,113.15,4.0,classical,2022-10-12
12055,4ZFvrw7KqGBjcjaQFrGm8g,Arcangelo Corelli;The English Concert;Trevor Pinnock,Weihnachten Klassik 2022,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio",0,198333,False,0.192,0.091,2.0,-21.512,1.0,0.0443,0.925,0.73,0.119,0.129,113.15,4.0,classical,2022-10-19
12056,4syUG0hKYsUMSkYv4YSFNU,Arcangelo Corelli;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": I. Vivace - Grave",0,90000,False,0.149,0.0281,6.0,-22.963,0.0,0.0397,0.86,0.549,0.0958,0.042,137.501,3.0,classical,2022-10-12
12057,5w3mSMUhmEqj7Y8Gpc8Ox7,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)",0,307600,False,0.147,0.117,7.0,-21.873,1.0,0.0412,0.868,0.732,0.346,0.0713,90.476,4.0,classical,2022-10-19
12058,3SwCnUQ9Rn3kpjSLglTPW8,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Klassische Weihnachtsmusik,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)",0,307600,False,0.147,0.117,7.0,-21.873,1.0,0.0412,0.868,0.732,0.346,0.0713,90.476,4.0,classical,2022-10-12
12059,2A5Q9jtBDkLa5ZUhkHugQx,Bade Ghulam Ali Khan;Shreya Ghoshal,Delhi-6,Bhor Bhaye,31,196951,False,0.421,0.637,3.0,-10.072,1.0,0.0764,0.848,7.74e-05,0.298,0.514,123.427,4.0,classical,2009-01-19
12060,4fgiJKX59OQvObvJshAfX3,Sikkil Gurucharan,Tiruppaavai,Ongi Ulagalanda,35,104097,False,0.664,0.564,7.0,-8.892,1.0,0.0576,0.626,0.0,0.0984,0.913,90.536,4.0,classical,2004-01-01
12061,0P8b1QdfjdPL3VShB8VtNL,Gundecha Brothers,Durga Shakti,Durga Kavach,32,832444,False,0.596,0.489,1.0,-7.876,1.0,0.053,0.403,0.0,0.219,0.276,147.977,4.0,classical,2008-06-04
12062,283RBHJGcWoGJGZS883BLM,Niladri Kumar,Alhaiya in France,Alhaiya in France,31,369000,False,0.333,0.417,8.0,-8.64,1.0,0.0313,0.958,0.939,0.106,0.141,75.472,4.0,classical,2021-05-30
12063,2sAiNmdrbbUhEWtjhQdj2l,Shivkumar Sharma,Silsila,Santoor,30,220240,False,0.528,0.292,11.0,-16.821,0.0,0.0311,0.835,0.605,0.178,0.413,135.92,3.0,classical,1981-07-29
12064,18RagF4mZ36dUdkyhVWWRE,Lalgudi G. Jayaraman,Pada Varnams,Innam En Manam - Charukesi - Adi,35,483040,False,0.663,0.484,7.0,-7.175,1.0,0.068,0.776,0.0,0.135,0.764,125.288,4.0,classical,2018-08-03
12065,7evgoLXIXUpN7cMNuINIvX,Sanjeev Abhyankar,Coffee Ani Barach Kahi,Tu Astis Tar,32,113946,False,0.598,0.187,7.0,-15.965,1.0,0.0346,0.503,0.0,0.231,0.519,75.02,4.0,classical,0000
12066,2VZakpiFfyqau8UkFzBfu2,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Guruguha Padapankaja,33,91040,False,0.567,0.606,7.0,-8.656,1.0,0.0611,0.943,0.0,0.129,0.969,139.848,3.0,classical,2015-04-27
12067,2uz8tJWTg8hXUVG8llUl0E,Rajhesh Vaidhya,Rajesh Vaidhya - Evergreen Melodies,Thillana - Dhanashree - Adi,35,215826,False,0.494,0.702,2.0,-7.064,0.0,0.033,0.584,0.951,0.0735,0.886,100.455,4.0,classical,2010-11-10
12068,4xZqbPztwDXPgrezWPLM23,Parveen Sultana;R. D. Burman,Kudrat,Humen Tumse Pyar Kitna,31,293040,False,0.427,0.336,9.0,-12.126,0.0,0.0356,0.983,0.0774,0.214,0.506,109.602,4.0,classical,1981-04-03
12069,4Q9JPBGxyUKSVcCNOI7BMh,Bhimsen Joshi,Gulacha Ganpati,Indrayani Kathi,31,394680,False,0.476,0.416,8.0,-14.3,1.0,0.0525,0.988,0.2,0.163,0.724,76.54,4.0,classical,1953-12-31
12070,6t2ABsye8rehzmu3hEle94,Bombay Sisters,Popular Annamacharya Krithis - Bombay Sisters,Sreeman Narayana,33,266584,False,0.507,0.587,1.0,-11.814,1.0,0.146,0.798,4.48e-06,0.236,0.577,156.987,1.0,classical,2006
12071,5O2DjF5mJJwJoTkPNcQGrZ,Sudha Ragunathan,"Mazhai (From ""Kaalidas"")","Mazhai - From ""Kaalidas""",32,248843,False,0.411,0.568,4.0,-7.356,0.0,0.0412,0.388,9.18e-06,0.106,0.431,94.952,4.0,classical,2018-09-04
12072,38fc9FLasK6nmWmT3OJVIn,Ram Narayan;Suresh Talwalkar;François Auboux,North India: The Art of the Sarangi,Raga Baïragi-Bhaïrav - Drut Tîn-Tal,38,152840,False,0.414,0.328,10.0,-19.644,0.0,0.0661,0.86,0.828,0.164,0.79,145.715,3.0,classical,2017-06-21
12073,28TQwZIFU4z0G9IATfZhvI,Mambalam Sisters,Kanakadhara Stotram - Lalitha Pancharathnam - Stotrams And Ashtakams,Sri Lakshmi Ashtakam,33,223660,False,0.447,0.31,7.0,-9.668,1.0,0.039,0.949,0.0,0.141,0.288,123.113,3.0,classical,2009-09-01
12074,2VFQ4kS85puKOMIqWC2EJ0,Nithyasree,Onbathu Kolum & Vinayagar Hits,Lambhodharaya,31,490706,False,0.703,0.467,9.0,-7.498,1.0,0.0335,0.653,0.0,0.096,0.565,131.915,4.0,classical,2018-05-19
12075,5CMZgcNJX42RykPkdkdGNO,Rattan Mohan Sharma,Ram Dhun,Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram,32,2544561,False,0.645,0.638,1.0,-8.024,1.0,0.0349,0.695,0.0,0.0684,0.766,148.153,4.0,classical,2002-06-29
12076,2P7MjfY0QD7jPeYfksJDdV,Rahul Deshpande;Jidnesh Vaze,Me Vasantrao (Original Motion Picture Soundtrack),Lalana,32,212068,False,0.619,0.626,10.0,-4.484,0.0,0.0368,0.555,0.0,0.308,0.815,72.265,4.0,classical,2022-03-07
12077,7CdWPnD06ONtWrKmv3dQYH,Sirkazhi Govindarajan,Kathalikka Neramillai,Kaadhalikka Neramillai,32,313933,False,0.438,0.633,8.0,-9.97,1.0,0.107,0.929,0.16,0.0855,0.86,78.673,4.0,classical,1964-04-22
12078,5fdp9rXfEixCGLM1Og4EN1,Erik Satie;Alena Cherny,Gnossienne No. 1,Gnossienne No. 1,66,296480,False,0.376,0.00579,5.0,-31.615,0.0,0.0576,0.996,0.944,0.0882,0.0369,71.827,4.0,classical,2013
12079,7piKDEjJ5IodOee9jM5PJ5,Sirkazhi Govindarajan,Chandrodhayam,Kaasikku Pogum,31,352120,False,0.438,0.599,1.0,-10.558,1.0,0.0717,0.882,0.0,0.434,0.819,113.872,4.0,classical,1966-12-31
12080,0HiPErvTKTysE3iQy2n5XV,Sirkazhi Govindarajan,Mangalam Arulvaal Amman Murugan,Sivanukku Isainthathu,32,263853,False,0.434,0.265,2.0,-12.428,1.0,0.0699,0.95,0.0,0.485,0.574,137.78,4.0,classical,2004-08-31
12081,5u5aVJKjSMJr4zesMPz7bL,Claude Debussy;Martin Jones,Debussy: Clair De Lune and Other Piano Favourites,"Clair de Lune, L. 32",68,268000,False,0.335,0.00532,1.0,-31.646,1.0,0.0376,0.994,0.912,0.0621,0.0397,65.832,4.0,classical,1994
12082,2xizRhme7pYeITbH1NLLGt,Pyotr Ilyich Tchaikovsky;André Previn;London Symphony Orchestra,Tchaikovsky: Swan Lake,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",65,166866,False,0.136,0.164,4.0,-18.756,0.0,0.0364,0.911,0.916,0.109,0.071,58.303,4.0,classical,1976-01-01
12083,1VNvsvEsUpuUCbHpVop1vo,Frédéric Chopin;Daniel Barenboim,Chopin: Nocturnes,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",67,273666,False,0.442,0.00919,3.0,-32.452,1.0,0.047,0.984,0.936,0.0873,0.0929,79.314,4.0,classical,1982-01-01
12084,41dPuEmvPd1WtypkULE8MP,Orchestre Symphonique de Montréal;Kent Nagano,Anthems for Witches 2022,L'Apprenti Sorcier,0,639746,False,0.321,0.248,1.0,-21.332,1.0,0.0585,0.902,0.627,0.263,0.103,122.91,3.0,classical,2022-10-13
12085,7mrXUomrmXRRVAJSNoliY6,Orchestre Symphonique de Montréal;Andrew Wan;Kent Nagano,Anthems for Witches 2022,"Danse Macabre, Op. 40, R.171",0,442693,False,0.371,0.131,7.0,-23.899,0.0,0.0422,0.898,0.925,0.0847,0.0656,106.872,4.0,classical,2022-10-13
12086,2nrh7jcbgwoAC6caTkn47h,Orchestre Symphonique de Montréal;Andrew Wan;Kent Nagano,Happy Haunted Halloween Tunes,"Danse Macabre, Op. 40, R.171",0,442693,False,0.371,0.131,7.0,-23.899,0.0,0.0422,0.898,0.925,0.0847,0.0656,106.872,4.0,classical,2022-10-13
12087,7HnAXewQTDWHRZ2FNrVlZY,Michael Harrison,Revelation,Revelation: Music in Pure Intonation: Night Vigil II,45,187960,False,0.329,0.013,9.0,-33.238,0.0,0.0486,0.994,0.919,0.0671,0.285,71.608,4.0,classical,2011-01-01
12088,1mSOzHkNdoUlCNjEVKRysM,Nithyasree Mahadevan,Chandramukhi,Varam Nan Unai,31,318511,False,0.446,0.728,5.0,-7.137,0.0,0.124,0.0914,0.000156,0.0599,0.407,93.686,4.0,classical,2005-04-05
12089,1puxlJmhITtjTkT9kHcENP,Chicago Symphony Orchestra;Claudio Abbado,Happy Christmas Instrumentals,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0,164000,False,0.375,0.145,2.0,-18.732,1.0,0.0361,0.963,0.889,0.128,0.329,77.903,4.0,classical,2022-10-17
12090,1fdv0RmWZEESlg7aDbxRbg,Boston Symphony Orchestra;Seiji Ozawa,Advent Musik,"Vom Himmel hoch da komm ich her, BWV 769 - Orch. Stravinsky: Choral",0,47000,False,0.232,0.0142,0.0,-24.701,1.0,0.0308,0.996,0.867,0.133,0.255,95.139,5.0,classical,2022-10-18
12091,5eNlfSSTx648z2DyVVZh4W,Boston Symphony Orchestra;Seiji Ozawa,Anthems for Witches 2022,"Romeo and Juliet, Op. 64 / Act I: No. 13, Dance of the Knights",0,322666,False,0.271,0.0839,0.0,-19.049,1.0,0.0383,0.903,0.896,0.0822,0.155,102.566,4.0,classical,2022-10-13
12092,32qaLbiouhMRdv0Uc883Hd,Arvo Pärt;Franz Schindelbeck;Die 12 Cellisten der Berliner Philharmoniker,October Classical Playlist,Fratres,0,586080,False,0.0871,0.0303,0.0,-23.895,0.0,0.0424,0.949,0.827,0.113,0.0346,86.015,4.0,classical,2022-10-11
12093,1rwXIohfWn9SUJii14voKX,Arvo Pärt;Jeremy Backhouse;John Keys;Vasari Singers,October Classical Playlist,The Beatitudes,1,418840,False,0.085,0.0296,0.0,-28.413,1.0,0.0392,0.977,0.854,0.419,0.0321,71.031,3.0,classical,2022-10-11
12094,6vsxQABOglnuZ2Nm5N831i,Gustav Mahler;Sir Simon Rattle;Peter Seiffert;Thomas Hampson;City Of Birmingham Symphony Orchestra,October Classical Playlist,"Das Lied von der Erde: No. 2, Der Einsame im Herbst",0,583826,False,0.151,0.0292,2.0,-28.677,0.0,0.0434,0.985,0.467,0.105,0.0369,94.686,4.0,classical,2022-10-11
12095,2n2Pw4a1XKWLQt3mnbBH6V,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Ramacandram,32,79053,False,0.656,0.533,7.0,-9.108,1.0,0.0588,0.902,0.308,0.0598,0.912,83.074,4.0,classical,2015-04-27
12096,46um7Q8vUyuEjeUqzxZ18l,Pandit Jasraj;Bhai Nirmal Singh;Sonu Nigam;Kailash Kher;Puneet Sikka;Harbhajan Mann;Master Saleem;Roop Kumar Rathod;Bhupinder Singh;Sapna Mukherjee;Harshdeep Kaur;Ishwanik Kaur;Jiya Wadkar;Tej Boodardekar;Sukhjit Singh;Manjit Singh;Uttam Singh,Nanak Shah Fakir,Nanak Aaya,31,325307,False,0.328,0.388,0.0,-7.756,1.0,0.0294,0.455,0.00174,0.111,0.0297,82.01,4.0,classical,2018-04-06
12097,52QByX4ZOAQnSbC3QpBD8W,Begum Akhtar,Begum Akhtar,Rasm -E- Ulfat Sikha Gaya Koi,32,233760,False,0.371,0.281,10.0,-13.209,1.0,0.11,0.822,0.0,0.0679,0.526,123.141,3.0,classical,1981-01-01
12098,3p9JjECq01yIeTzIGgmu1r,Begum Akhtar,Ab Chhalakte Huye Sagar,Ae Mohabbat Tere Anjaam Pe Rona Aya,29,204680,False,0.235,0.342,9.0,-13.698,1.0,0.0375,0.973,0.476,0.153,0.612,78.555,4.0,classical,1999-12-31
12099,0G9GqTdIsZTs3yQnmuQDeg,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,Sargam Surge,34,141224,False,0.538,0.828,9.0,-11.304,1.0,0.0831,0.391,0.744,0.146,0.773,128.03,4.0,classical,2020-09-30
12100,4WMCn6s4BZZPfQT3DJbB47,Nana Ou-Yang,NANA I,The Best For You,54,238822,False,0.461,0.338,9.0,-9.458,1.0,0.0805,0.632,2.57e-05,0.0803,0.0997,184.143,3.0,classical,2020-06-09
12101,2AK7ENmZdBNn62jFTtrjBl,S. Sowmya,Mandha Marutha Nadham,Thunga Theera,31,462889,False,0.423,0.423,7.0,-7.146,1.0,0.0539,0.968,3.19e-06,0.12,0.304,144.14,4.0,classical,1981-01-10
12102,2d6V0bpjPazWmJRHZtiRAF,M. Balamuralikrishna,Songs On Vinayaka,Shukalambharadharam,33,100911,False,0.36,0.334,3.0,-3.706,0.0,0.031,0.864,0.0,0.127,0.365,75.986,5.0,classical,1995-06-03
12103,6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,32,107733,False,0.179,0.0538,11.0,-18.765,1.0,0.0343,0.967,1.66e-05,0.355,0.115,90.381,1.0,classical,1991
12104,64RV9CJrrlPBG6suy793nu,M. S. Subbulakshmi,"M S Subbulakshmi Radio Recitals,Vol. 4",Lakshmi Ashtothram,30,317543,False,0.564,0.168,7.0,-11.825,1.0,0.204,0.995,0.00553,0.129,0.372,86.283,3.0,classical,1995-03-01
12105,6rWsyS59S7nMaxkaCfHRZ0,Kristoffer Wallin;Simon Wester,Always Loved,Always Loved,50,149673,False,0.446,0.108,9.0,-22.114,1.0,0.0311,0.968,0.981,0.0664,0.245,111.943,4.0,classical,2022-05-13
12106,7oDCqI6qYIc2ebiduj7RkM,Hariprasad Chaurasia,The Raga Guide,Jogiya,40,239493,False,0.515,0.0781,9.0,-25.804,0.0,0.0437,0.986,0.844,0.164,0.273,101.393,4.0,classical,1999-08-10
12107,41hpbFaRvNCVUzu8ADXLtj,Bhimsen Joshi,Chandrabhagechya Tiri,Tirtha Vithal Kshetra Vithal,30,366866,False,0.417,0.689,1.0,-12.614,1.0,0.0365,0.913,0.914,0.366,0.563,96.261,4.0,classical,2008-08-12
12108,4IUTA4aKxSmoHeLgp4UVFP,Rashid Khan;Arpita Chatterjee,Bapi Bari Ja (Original Motion Picture Soundtrack),Sajna Barse,30,264053,False,0.49,0.607,4.0,-8.563,1.0,0.0427,0.638,5.86e-05,0.128,0.539,159.975,4.0,classical,2012-06-15
12109,4hnPHbJfrKcSuzjkgCZKDo,Radha Jayalakshmi,Dheivam,Thiruchenduril,30,382026,False,0.429,0.568,9.0,-13.5,1.0,0.505,0.935,0.000795,0.418,0.887,61.307,4.0,classical,1972-12-31
12110,2zo5WMrYU7MJCmZUxUKOwu,Bombay Sisters,Mahishasura Mardhini,Lakshmi Ashtakam,33,270053,False,0.56,0.281,7.0,-6.777,1.0,0.0818,0.824,0.0,0.229,0.344,102.08,1.0,classical,1986-04-15
12111,0nYMb778ovxnWom3HfB48T,Bhimsen Joshi;Vasantrao Deshpande,Bholi Bhabdi,Taal Bole Chipalia,30,220880,False,0.47,0.303,5.0,-17.47,1.0,0.0532,0.986,0.814,0.11,0.515,88.114,4.0,classical,1973-12-31
12112,4eytLZ543ZiGAEs55xd0Ww,Sirkazhi G. Sivachidambaram,Murugan Songs,Murugane - Gsivachidambaram,30,114560,False,0.529,0.14,8.0,-11.906,1.0,0.0566,0.982,0.0,0.108,0.666,109.548,3.0,classical,1980-12-01
12113,0dn7lN2ky5BnUJNoELXh3i,Michael Forster,Piano Chill,Cornfield Chase - Piano-Cello Version,57,124453,False,0.325,0.216,9.0,-17.214,0.0,0.0352,0.977,0.861,0.128,0.109,99.635,3.0,classical,2018-02-23
12114,19MJEXA5LZvz2FqiCb9MQU,M. S. Subbulakshmi,Meenakshi Suprabhatam And Others,Sri Meenakshi Pancharatnam,30,212906,False,0.43,0.271,11.0,-10.088,1.0,0.0673,0.955,0.0,0.293,0.417,169.572,4.0,classical,1998-04-27
12115,0sdKX3AQM33b3aO8QW4li6,The Piano Lover,Hold My Hand,Hold My Hand,46,190000,False,0.32,0.0296,4.0,-22.273,0.0,0.0386,0.993,0.96,0.0798,0.142,175.971,3.0,classical,2022-06-17
12116,02bERDuJxtWLvIApFJn5Ba,Jayateerth Mevundi,Jayateerth Mevundi,Bolava Vitthal Pahava Vitthal,30,592013,False,0.258,0.637,5.0,-4.853,0.0,0.0323,0.274,0.0,0.111,0.202,89.019,4.0,classical,2005-12-07
12117,3Dgmyz32dxvtxvUTPS0CUI,Antonio Vivaldi;Florian Christl,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",65,112352,False,0.429,0.258,7.0,-16.967,0.0,0.0549,0.957,0.893,0.115,0.0972,78.809,1.0,classical,2018-10-26
12118,34vM2tvtNynEM1IfK1t1wn,Bickram Ghosh;Kala Ramnath,Rang,Rasiya,30,368026,False,0.732,0.55,2.0,-8.711,0.0,0.0397,0.809,0.091,0.0914,0.235,132.974,1.0,classical,2020-08-02
12119,0zty4sz6wiLo3QUIxfKwHw,Priya Sisters,Sri Annamayya Lahiri,Jo Achyutananda,31,461912,False,0.493,0.262,1.0,-11.252,1.0,0.0329,0.727,1.12e-05,0.0933,0.532,148.401,5.0,classical,1999
12120,6xJi7Qel6TsACujetOJd5N,Bickram Ghosh;Kala Ramnath;Rajhesh Vaidhya,Rang,Rang,33,331280,False,0.441,0.549,0.0,-9.367,1.0,0.118,0.654,0.447,0.0997,0.486,75.553,3.0,classical,2020-08-02
12121,3hfh3VfPtFVtB9KnuNtJXo,Hariprasad Chaurasia,The Raga Guide,Bhupali,44,214666,False,0.488,0.0799,4.0,-28.028,1.0,0.0499,0.983,0.177,0.118,0.275,105.237,3.0,classical,1999-08-10
12122,52OmyTfnQ49g0o80cDtoRZ,M. L. Vasanthakumari;M. K. Thyagaraja Bhagavathar,Manamagal,Chinnanchirukiliye,29,220013,False,0.677,0.446,11.0,-5.146,1.0,0.0418,0.92,0.19,0.34,0.634,92.975,4.0,classical,1951-12-31
12123,1BukqCn36umMofiiQxf54t,Sirkazhi Govindarajan,Agathiyar,Isaiyaai Thamizhaai,31,200400,False,0.503,0.641,10.0,-10.564,0.0,0.101,0.905,0.0,0.604,0.949,106.283,4.0,classical,1971-12-31
12124,33zA3geOmehQNOZAzSQMYi,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Kaivalya Gaan,31,350000,False,0.393,0.772,10.0,-3.887,1.0,0.0408,0.265,0.0,0.331,0.385,119.718,4.0,classical,2022-03-07
12125,1UvaZaHkh3D9AkmBrrnbFg,Wolfgang Amadeus Mozart;Lisa Beckley;Elena Filipova;Magdaléna Hajóssyová;Peter Mikulas;Michel Piquemal;Gloria Scalchi;Michel Piquemal Vocal Ensemble;Hungarian State Opera Chorus;Oxford Schola Cantorum;Slovak Philharmonic Chorus;Hungarian State Opera Orchestra;Orchestre De La Cite;Oxford Camerata;Slovak Philharmonic,Requiem - Music To Die For,Lacrimosa,60,205493,False,0.0847,0.0856,2.0,-24.716,0.0,0.0405,0.964,0.592,0.289,0.0764,84.245,4.0,classical,1999-04-26
12126,64ta7ZvTJeThz7Ns4LmAHS,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Amadeus,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",61,460026,False,0.428,0.237,7.0,-13.764,0.0,0.0351,0.987,0.896,0.0849,0.357,79.904,4.0,classical,2000-01-01
12127,429GaRIWKJ3EU1GAQPbLcr,Wolfgang Amadeus Mozart;London Mozart Players;Howard Shelley,"Mozart: Piano Concertos, Vol. 6","Piano Concerto No. 21 in C Major, K. 467: II. Andante",64,433666,False,0.137,0.0311,5.0,-28.208,1.0,0.0381,0.982,0.972,0.0908,0.063,179.223,3.0,classical,1995-10-01
12128,5Bf429E3Gk33xOsLtLP9ky,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Kaakkum Kadavul Revival,31,208744,False,0.517,0.615,2.0,-10.977,1.0,0.0581,0.842,0.0036,0.221,0.756,100.016,4.0,classical,2000-08-24
12129,1vEQw6OHRWpLdMGn8GSqS6,Royal Concertgebouw Orchestra;Antal Doráti,Happy Christmas Instrumentals,"The Nutcracker, Op. 71, TH.14: Overture",0,190000,False,0.456,0.129,10.0,-22.042,1.0,0.0427,0.964,0.926,0.0716,0.388,119.379,4.0,classical,2022-10-17
12130,4oowGH3baaetOYlEVUglhU,Frédéric Chopin;Daniil Trifonov,Chopin For The Brain,"Fantaisie-Impromptu In C-Sharp Minor, Op. 66",40,336093,False,0.283,0.0521,1.0,-25.091,1.0,0.0394,0.993,0.892,0.105,0.0561,70.338,3.0,classical,2020-12-07
12131,3bmGBhoUWB52iL5GpPRYGT,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",1,206000,False,0.212,0.147,0.0,-19.979,0.0,0.0406,0.969,0.898,0.111,0.155,105.168,3.0,classical,2022-10-06
12132,59erdEx3KoYciNXHqmFzPt,Arvo Pärt;Paavo Järvi;Estonian National Symphony Orchestra,October Classical Playlist,Cantus in Memoriam of Benjamin Britten,1,408720,False,0.155,0.138,5.0,-20.171,1.0,0.0406,0.584,0.829,0.3,0.0349,132.996,4.0,classical,2022-10-11
12133,239pg3z6qreU3cLrvG77ID,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",0,206000,False,0.212,0.147,0.0,-19.979,0.0,0.0406,0.969,0.898,0.111,0.155,105.168,3.0,classical,2022-10-20
